source_type,source_id,source_name,event_id,event_name,page,command_index,code,kind,text,story_index,draft_id,draft_status
map,92,,84,EV084,1,0,101,show_text,"Me gustaría ir a \c[2]Ciudad Cardenal\c[0], dicen que es la ciudad más importante del sur de la región. Le llaman \c[2]la ciudad del agua\c[0].",11,"Saya ingin pergi ke \c[2]Ciudad Cardenal\c[0], menurut mereka ini adalah kota terpenting di selatan wilayah tersebut. Mereka menyebutnya \c[2]kota air\c[0].",proofread_opening
map,92,,121,EV121,1,0,108,comment,noshadow,11,,skip_comment
map,92,,10,EV010,1,0,108,comment,noshadow,11,,skip_comment
map,92,,47,EV047,1,0,101,show_text,<b><ac>Ciudad Calentra</ac></b><ac>¡Una ciudad muy tranquila con playa!</ac><ac>,11,<b><ac>Ciudad Calentra</ac></b><ac>Kota pantai yang tenang dan nyaman!</ac><ac>,proofread_opening
map,92,,103,EV103,1,0,108,comment,noshadow,11,,skip_comment
map,92,,140,EV140,1,0,108,comment,noshadow,11,,skip_comment
map,92,,29,EV029,1,0,101,show_text,<b><ac>LÍDER DE GIMNASIO</ac></b><ac>¡Demuestra la fuerza de tu alma!</ac><ac>By: Yang Xiao</ac>,11,<b><ac>GYM LEADER</ac></b><ac>Tunjukkan kekuatan jiwamu!</ac><ac>Oleh: Yang Xiao</ac>,proofread_opening
map,92,,66,EV066,1,0,101,show_text,No sé si meterme en el agua... Debe estar muy fría.,11,Saya tidak tahu apakah harus masuk ke dalam air... Pasti sangat dingin.,proofread_opening
map,92,,48,Slope,1,0,108,comment,Slope: -2x-1,11,,skip_comment
map,92,,48,Slope,1,1,108,comment,Width: 1/2,11,,skip_comment
map,92,,48,Slope,1,2,108,comment,Offset: 16px,11,,skip_comment
map,92,,85,EV085,1,0,101,show_text,¡Qué bien huelen las flores!,11,Betapa harumnya bunga-bunga itu!,proofread_opening
map,92,,141,EV141,1,0,108,comment,noshadow,11,,skip_comment
map,92,,67,EV067,1,0,101,show_text,"¡Mira, he hecho un castillo de arena!",11,"Lihat, aku membuat istana pasir!",proofread_opening
map,92,,67,EV067,1,2,102,choices,So cool!,11,Keren sekali!,proofread_opening
map,92,,67,EV067,1,2,102,choices,What nonsense.,11,Omong kosong.,proofread_opening
map,92,,67,EV067,1,3,402,choice_branch,So cool!,11,Keren sekali!,proofread_opening
map,92,,67,EV067,1,4,101,show_text,"¡Muchas gracias! Mira, te voy a dar esto para que puedas hacer los tuyos.",11,"Terima kasih banyak! Dengar, aku akan memberimu ini agar kamu bisa membuatnya sendiri.",proofread_opening
map,92,,67,EV067,1,5,355,script,pbReceiveItem(:SOFTSAND),11,,skip_script
map,92,,67,EV067,1,8,402,choice_branch,What nonsense.,11,Omong kosong.,proofread_opening
map,92,,67,EV067,1,9,101,show_text,Menudo idiota.,11,Bodoh sekali.,proofread_opening
map,92,,67,EV067,2,0,101,show_text,¡Inténtalo tú ahora!,11,Cobalah sekarang!,proofread_opening
map,92,,104,EV104,1,0,108,comment,noshadow,11,,skip_comment
map,92,,49,Slope,1,0,108,comment,Slope: -2x-1,11,,skip_comment
map,92,,49,Slope,1,1,108,comment,Width: 0/2,11,,skip_comment
map,92,,49,Slope,1,2,108,comment,Offset: 16px,11,,skip_comment
map,92,,86,EV086,1,0,101,show_text,"Había venido a realizar un combate de Gimnasio, pero al parecer se está reconstruyendo...",11,"Dia datang untuk mengadakan pertandingan Gym, tapi tampaknya gym itu sedang dibangun kembali...",proofread_opening
map,92,,86,EV086,1,1,101,show_text,A saber por qué será.,11,Siapa yang tahu mengapa hal itu terjadi.,proofread_opening
map,92,,31,EV031,1,0,101,show_text,"Lo sentimos, el gimnasio está en reconstrucción. Si necesitas ver al líder de gimnasio, debe estar en la playa entrenando.",11,"Maaf, gym sedang dalam rekonstruksi. Jika Anda perlu menemui pemimpin gym, dia harus berada di pantai untuk berlatih.",proofread_opening
map,92,,31,EV031,2,0,101,show_text,"Lo sentimos, el gimnasio está en reconstrucción. Vuelve en otro momento.",11,"Maaf, gym sedang dalam rekonstruksi. Kembalilah lain kali.",proofread_opening
map,92,,31,EV031,4,0,101,show_text,"Lo sentimos, el gimnasio está cerrado temporalmente.",11,"Maaf, gym tutup sementara.",proofread_opening
map,92,,68,EV068,1,0,101,show_text,"Vengo de noche a pescar un poco, aquí salen algunos Pokémon de agua salada.",11,"Saya datang pada malam hari untuk memancing sedikit, beberapa Pokémon air asin muncul di sini.",proofread_opening
map,92,,105,EV105,1,0,108,comment,noshadow,11,,skip_comment
map,92,,142,EV142,1,0,108,comment,noshadow,11,,skip_comment
map,92,,50,EV050,1,2,101,show_text,\dxn[???]¡\PN!,11,\dxn[???]\PN!,proofread_opening
map,92,,50,EV050,1,25,101,show_text,"\sh\dxn[Eda]¡Buff, vaya pateada me he pegado desde la Cueva Reliquia!",11,"\sh\dxn[Eda]Wow, betapa hebatnya yang saya dapat dari Gua Relik!",proofread_opening
map,92,,50,EV050,1,30,101,show_text,\dxn[Eda]¿Dónde te metiste? ¿Te perdiste por el camino?,11,\dxn[Eda]Kemana saja kamu pergi? Apakah Anda tersesat di tengah jalan?,proofread_opening
map,92,,50,EV050,1,35,101,show_text,"\dxn[Eda]Yo estuve buscando a la profesora Álama, y no la encuentro por ninguna parte... Espero que esté bien.",11,"\dxn[Eda]Saya sedang mencari Profesor Álama, dan saya tidak dapat menemukannya di mana pun... Saya harap dia baik-baik saja.",proofread_opening
map,92,,50,EV050,1,42,101,show_text,\dxn[Eda]¿Y Darek? ¿Dónde se ha metido ese chico?,11,\dxn[Eda]Dan Darek? Kemana perginya anak itu?,proofread_opening
map,92,,50,EV050,1,52,101,show_text,\sh\dxn[Eda]¿Se puede saber por qué siempre vais por delante de mí? ¡No es justo!,11,\sh\dxn[Eda]Bolehkah saya tahu mengapa Anda selalu mendahului saya? Ini tidak adil!,proofread_opening
map,92,,50,EV050,1,57,101,show_text,"\dxn[Eda]En fin, espero que al menos no hayas estado divagando por ahí sin hacer nada. Habrás entrenado algo, supongo.",11,"\dxn[Eda]Bagaimanapun, saya harap setidaknya Anda tidak berkeliaran tanpa melakukan apa pun. Saya kira Anda pasti sudah melatihnya.",proofread_opening
map,92,,50,EV050,1,66,101,show_text,\dxn[Eda]¡Vamos a ver lo mucho que has progresado desde nuestro último combate juntos en Ciudad Verderón!,11,\dxn[Eda]Mari kita lihat seberapa banyak kemajuan Anda sejak pertarungan terakhir kita bersama di Greenfinch City!,proofread_opening
map,92,,50,EV050,1,69,101,show_text,\dxn[Eda]¡Chic!,11,\dxn[Eda]Cantik!,proofread_opening
map,92,,50,EV050,1,79,101,show_text,\f[combusken000]¡KEN!,11,\f[combusken000]KEN!,proofread_opening
map,92,,50,EV050,1,82,101,show_text,"\sh\dxn[Eda]¡Disfrutemos de un combate, antes de enfrentarnos al Líder de Gimnasio!",11,"\sh\dxn[Eda]Mari kita nikmati pertarungannya, sebelum menghadapi Gym Leader!",proofread_opening
map,92,,50,EV050,1,97,101,show_text,\dxn[Eda]¡Eres más fuerte de lo que imaginaba! ¿Qué ha pasado mientras no estábamos juntos?,11,\dxn[Eda]Kamu lebih kuat dari yang saya bayangkan! Apa yang terjadi saat kita tidak bersama?,proofread_opening
map,92,,50,EV050,1,101,101,show_text,"\dxn[Eda]¡Buen intento, Chic, muchas gracias!",11,"\dxn[Eda]Usaha yang bagus, Chic, terima kasih banyak!",proofread_opening
map,92,,50,EV050,1,107,101,show_text,"\dxn[Eda]Te dejo retar al Líder de Gimnasio. Yo me voy a refrescar un rato en la playa, no siempre es entrenar y entrenar.",11,"\dxn[Eda]Saya mengizinkan Anda menantang Gym Leader. Saya akan menenangkan diri sebentar di pantai, ini tidak selalu tentang latihan dan latihan.",proofread_opening
map,92,,50,EV050,1,112,101,show_text,"\dxn[Eda]Iré a retarle cuando hayas acabado. ¡Mucha suerte, \PN!",11,"\dxn[Eda]Saya akan menantangnya setelah Anda selesai. Semoga beruntung, \PN!",proofread_opening
map,92,,106,EV106,1,0,108,comment,noshadow,11,,skip_comment
map,92,,69,EV069,1,0,101,show_text,"Tengo a mi hijo jugando en la playa, a ver si con tanto construir castillos de arena, se acaba haciendo arquitecto.",11,"Saya mengajak anak saya bermain di pantai, untuk melihat apakah dengan banyak membangun istana pasir dia akhirnya menjadi seorang arsitek.",proofread_opening
map,92,,32,EV032,1,0,101,show_text,"Lo sentimos, el gimnasio está en reconstrucción. Si necesitas ver al líder de gimnasio, debe estar en la playa entrenando.",11,"Maaf, gym sedang dalam rekonstruksi. Jika Anda perlu menemui pemimpin gym, dia harus berada di pantai untuk berlatih.",proofread_opening
map,92,,32,EV032,2,0,101,show_text,"Lo sentimos, el gimnasio está en reconstrucción. Vuelve en otro momento.",11,"Maaf, gym sedang dalam rekonstruksi. Kembalilah lain kali.",proofread_opening
map,92,,32,EV032,4,0,101,show_text,"Lo sentimos, el gimnasio está cerrado temporalmente.",11,"Maaf, gym tutup sementara.",proofread_opening
map,92,,143,EV143,1,0,108,comment,noshadow,11,,skip_comment
map,92,,88,EV088,1,18,101,show_text,\dxn[Darek](¿Cómo puede ser tan fuerte?),11,\dxn[Darek](Bagaimana dia bisa sekuat itu?),proofread_opening
map,92,,88,EV088,1,22,101,show_text,"\dxn[???]Ya te dije que no hacía falta ni que entraras al Gimnasio, no tienes el nivel suficiente.",11,"\dxn[???]Saya sudah bilang bahwa Anda bahkan tidak perlu masuk ke Gym, level Anda tidak cukup.",proofread_opening
map,92,,88,EV088,1,26,101,show_text,"\dxn[???]No dejas de golpear al azar, tener un movimiento potente no te asegura la victoria. No puedes ir atacando a ciegas así como así.",11,"\dxn[???]Anda tidak berhenti memukul secara acak, memiliki jurus yang kuat tidak menjamin kemenangan. Anda tidak bisa menyerang secara membabi buta begitu saja.",proofread_opening
map,92,,88,EV088,1,31,101,show_text,"\sh\dxn[Darek]¡Deja de decirme lo que debo hacer, llevo años estudiando para esto!",11,"\sh\dxn[Darek]Berhenti memberi tahu saya apa yang harus saya lakukan, saya sudah mempelajarinya selama bertahun-tahun!",proofread_opening
map,92,,88,EV088,1,36,101,show_text,\dxn[???]¿Estudiar? ¿Te crees que eso te dará ventaja?,11,\dxn[???]Belajar? Apakah menurut Anda hal itu akan memberi Anda keuntungan?,proofread_opening
map,92,,88,EV088,1,40,101,show_text,\dxn[???]Se nota que acabas de empezar a ser Entrenador Pokémon.,11,\dxn[???]Ini menunjukkan bahwa Anda baru saja mulai menjadi Pelatih Pokémon.,proofread_opening
map,92,,88,EV088,1,44,101,show_text,\dxn[???]Te queda mucho por aprender.,11,\dxn[???]Masih banyak yang harus kamu pelajari.,proofread_opening
map,92,,88,EV088,1,48,101,show_text,"\dxn[???]Y no sólo es eso. Para poder ganarme no sólo debes mejorar tu técnica, sino que tienes que cambiar tú como tal.",11,"\dxn[???]Dan bukan hanya itu. Untuk mengalahkan saya, Anda tidak hanya harus meningkatkan teknik Anda, namun Anda juga harus mengubah diri Anda sendiri.",proofread_opening
map,92,,88,EV088,1,53,101,show_text,\dxn[???]No me parece normal que te enfades con tu Pokémon por tu incapacidad.,11,\dxn[???]Rasanya tidak normal bagi saya jika Anda marah pada Pokémon karena ketidakmampuan Anda.,proofread_opening
map,92,,88,EV088,1,58,101,show_text,"\sh\dxn[Darek]¡Tch, no me des lecciones!",11,"\sh\dxn[Darek]Cih, jangan menguliahi aku!",proofread_opening
map,92,,88,EV088,1,65,101,show_text,"\dxn[???]No aparezcas de nuevo por aquí, no al menos hasta que hayas cambiado tu actitud. Puedes retirarte.",11,"\dxn[???]Jangan muncul lagi di sini, setidaknya sampai Anda mengubah sikap Anda. Anda dapat menarik diri.",proofread_opening
map,92,,88,EV088,1,69,101,show_text,"\dxn[Darek]Ya verás, la próxima vez no será igual, quedas avisado.",11,"\dxn[Darek]Anda akan lihat, lain kali keadaannya tidak akan sama, Anda sudah diperingatkan.",proofread_opening
map,92,,88,EV088,1,91,101,show_text,\dxn[???]¿Se puede saber de dónde ha salido este chico? Ese comportamiento no es normal.,11,\dxn[???]Dapatkah kita mengetahui dari mana anak ini berasal? Perilaku itu tidak normal.,proofread_opening
map,92,,88,EV088,1,95,101,show_text,\dxn[???]¿Qué tipo de infancia ha debido de vivir?,11,\dxn[???]Masa kecil seperti apa yang harus kamu jalani?,proofread_opening
map,92,,88,EV088,1,102,101,show_text,"\dxn[???]En fin, no es cosa mía, suficiente tengo con investigar a la gente esa \c[2]vestida de negro\c[0]...",11,"\dxn[???]Lagi pula, itu bukan urusan saya, saya punya cukup uang untuk menyelidiki orang-orang itu \c[2]berpakaian hitam\c[0]...",proofread_opening
map,92,,88,EV088,1,107,101,show_text,"\dxn[???]Qué estrés de día, por favor... Me voy a la playa a entrenar un poco el alma.",11,"\dxn[???]Hari yang menegangkan, tolong... Aku pergi ke pantai untuk sedikit melatih jiwaku.",proofread_opening
map,92,,88,EV088,1,123,355,script,"pbAddDependency2(001, ""FollowerPkmn"", FollowingPkmn::FOLLOWER_COMMON_EVENT)",11,,skip_script
map,92,,51,EDA,2,1,101,show_text,"\dxn[Eda]¿Fuiste a retar al líder de gimnasio? Yo estoy aquí, relajada. Necesito tener un buen mental para enfrentarme al líder de gimnasio.",11,"\dxn[Eda]Apakah Anda menantang pemimpin gym? Saya di sini, santai. Saya harus memiliki mental yang baik untuk menghadapi pemimpin sasana.",proofread_opening
map,92,,51,EDA,3,5,101,show_text,"\dxn[Eda]¡Hey, \PN! ¿Ya retaste al líder de gimnasio?",11,"\dxn[Eda]Hai, \PN! Apakah Anda sudah menantang pemimpin gym?",proofread_opening
map,92,,51,EDA,3,10,101,show_text,"\dxn[Eda]¿Ganaste? ¡Enhorabuena, sabía que lo lograrías!",11,"\dxn[Eda]Apakah kamu menang? Selamat, saya tahu Anda akan berhasil!",proofread_opening
map,92,,51,EDA,3,17,101,show_text,\sh\dxn[Eda]¿CÓMO? ¡¿HAN CERRADO EL GIMNASIO?!,11,\sh\dxn[Eda]BAGAIMANA? APAKAH MEREKA TUTUP GYM?!,proofread_opening
map,92,,51,EDA,3,21,101,show_text,\dxn[Eda]¿Y ahora qué hago yo?,11,\dxn[Eda]Dan sekarang apa yang harus saya lakukan?,proofread_opening
map,92,,51,EDA,3,25,101,show_text,\dxn[Eda]Supongo que le retaré en otro momento.,11,\dxn[Eda]Saya kira saya akan menantangnya lain kali.,proofread_opening
map,92,,51,EDA,3,30,101,show_text,\dxn[Eda]¿Ir a <b>Ciudad Cardenal</b>?,11,\dxn[Eda]Buka <b>Ciudad Cardenal</b>?,proofread_opening
map,92,,51,EDA,3,37,101,show_text,\sh\dxn[Eda]¿La profe está en problemas? ¿Qué me dices?,11,\sh\dxn[Eda]Apakah guru dalam kesulitan? Apa yang kamu katakan padaku?,proofread_opening
map,92,,51,EDA,3,43,101,show_text,(Le explicas todo lo ocurrido...),11,(Anda menjelaskan semua yang terjadi...),proofread_opening
map,92,,51,EDA,3,50,101,show_text,"\dxn[Eda]Entiendo, así que esas son las intenciones de la Familia Real.",11,"\dxn[Eda]Saya mengerti, jadi itulah niat Keluarga Kerajaan.",proofread_opening
map,92,,51,EDA,3,59,101,show_text,"\dxn[Eda]Parece que habrá que echar una mano, podemos quedarnos quietos.",11,"\dxn[Eda]Sepertinya kita harus mengulurkan tangan, kita bisa diam saja.",proofread_opening
map,92,,51,EDA,3,63,101,show_text,"\dxn[Eda]Habría que buscar a Darek y explicarle la situación, seguro que nos será de ayuda.",11,"\dxn[Eda]Kita harus mencari Darek dan menjelaskan situasinya kepadanya, dia pasti akan membantu kita.",proofread_opening
map,92,,51,EDA,3,67,101,show_text,"\dxn[Eda]Según el mapa, tendremos que ir al <b>Este</b> y pasar por <b>Ciudad Ninfa</b> para llegar hasta allá.",11,"\dxn[Eda]Menurut peta, kita harus pergi ke <b>East</b> dan melewati <b>Ciudad Ninfa</b> untuk sampai ke sana.",proofread_opening
map,92,,51,EDA,3,74,101,show_text,"\sh\dxn[Eda]¡Nos vemos entonces en dicha ciudad, \PN!",11,"\sh\dxn[Eda]Sampai jumpa di kota tersebut, \PN!",proofread_opening
map,92,,70,EV070,1,0,355,script,pbItemBall(:FRESHWATER),11,,skip_script
map,92,,70,EV070,2,0,101,show_text,La papelera está vacía.,11,Tempat sampahnya kosong.,proofread_opening
map,92,,107,EV107,1,0,108,comment,noshadow,11,,skip_comment
map,92,,144,EV144,1,0,108,comment,noshadow,11,,skip_comment
map,92,,71,EV071,1,0,101,show_text,La papelera está vacía.,11,Tempat sampahnya kosong.,proofread_opening
map,92,,108,EV108,1,0,108,comment,noshadow,11,,skip_comment
map,92,,145,EV145,1,0,108,comment,noshadow,11,,skip_comment
map,92,,53,EV053,1,2,101,show_text,\dxn[???]¡\PN!,11,\dxn[???]\PN!,proofread_opening
map,92,,53,EV053,1,24,101,show_text,"\sh\dxn[Eda]¡Buff, vaya pateada me he pegado desde la Cueva Reliquia!",11,"\sh\dxn[Eda]Wow, betapa hebatnya yang saya dapat dari Gua Relik!",proofread_opening
map,92,,53,EV053,1,29,101,show_text,\dxn[Eda]¿Dónde te metiste? ¿Te perdiste por el camino?,11,\dxn[Eda]Kemana saja kamu pergi? Apakah Anda tersesat di tengah jalan?,proofread_opening
map,92,,53,EV053,1,34,101,show_text,"\dxn[Eda]Yo estuve buscando a la profesora Álama, y no la encuentro por ninguna parte... Espero que esté bien.",11,"\dxn[Eda]Saya sedang mencari Profesor Álama, dan saya tidak dapat menemukannya di mana pun... Saya harap dia baik-baik saja.",proofread_opening
map,92,,53,EV053,1,41,101,show_text,\dxn[Eda]¿Y Darek? ¿Dónde se ha metido ese chico?,11,\dxn[Eda]Dan Darek? Kemana perginya anak itu?,proofread_opening
map,92,,53,EV053,1,51,101,show_text,\sh\dxn[Eda]¿Se puede saber por qué siempre vais por delante de mí? ¡No es justo!,11,\sh\dxn[Eda]Bolehkah saya tahu mengapa Anda selalu mendahului saya? Ini tidak adil!,proofread_opening
map,92,,53,EV053,1,56,101,show_text,"\dxn[Eda]En fin, espero que al menos no hayas estado divagando por ahí sin hacer nada. Habrás entrenado algo, supongo.",11,"\dxn[Eda]Bagaimanapun, saya harap setidaknya Anda tidak berkeliaran tanpa melakukan apa pun. Saya kira Anda pasti sudah melatihnya.",proofread_opening
map,92,,53,EV053,1,65,101,show_text,\dxn[Eda]¡Vamos a ver lo mucho que has progresado desde nuestro último combate juntos en Ciudad Verderón!,11,\dxn[Eda]Mari kita lihat seberapa banyak kemajuan Anda sejak pertarungan terakhir kita bersama di Greenfinch City!,proofread_opening
map,92,,53,EV053,1,68,101,show_text,\dxn[Eda]¡Chic!,11,\dxn[Eda]Cantik!,proofread_opening
map,92,,53,EV053,1,78,101,show_text,\f[combusken000]¡KEN!,11,\f[combusken000]KEN!,proofread_opening
map,92,,53,EV053,1,81,101,show_text,"\sh\dxn[Eda]¡Disfrutemos de un combate, antes de enfrentarnos al Líder de Gimnasio!",11,"\sh\dxn[Eda]Mari kita nikmati pertarungannya, sebelum menghadapi Gym Leader!",proofread_opening
map,92,,53,EV053,1,96,101,show_text,\dxn[Eda]¡Eres más fuerte de lo que imaginaba! ¿Qué ha pasado mientras no estábamos juntos?,11,\dxn[Eda]Kamu lebih kuat dari yang saya bayangkan! Apa yang terjadi saat kita tidak bersama?,proofread_opening
map,92,,53,EV053,1,100,101,show_text,"\dxn[Eda]¡Buen intento, Chic, muchas gracias!",11,"\dxn[Eda]Usaha yang bagus, Chic, terima kasih banyak!",proofread_opening
map,92,,53,EV053,1,106,101,show_text,"\dxn[Eda]Te dejo retar al Líder de Gimnasio. Yo me voy a refrescar un rato en la playa, no siempre es entrenar y entrenar.",11,"\dxn[Eda]Saya mengizinkan Anda menantang Gym Leader. Saya akan menenangkan diri sebentar di pantai, ini tidak selalu tentang latihan dan latihan.",proofread_opening
map,92,,53,EV053,1,111,101,show_text,"\dxn[Eda]Iré a retarle cuando hayas acabado. ¡Mucha suerte, \PN!",11,"\dxn[Eda]Saya akan menantangnya setelah Anda selesai. Semoga beruntung, \PN!",proofread_opening
map,92,,109,EV109,1,0,108,comment,noshadow,11,,skip_comment
map,92,,72,EV072,1,0,355,script,"system(""start https://www.youtube.com/watch?v=w8MbR-No4X8"")",11,,skip_script
map,92,,72,EV072,2,0,355,script,"system(""start https://www.youtube.com/watch?v=w8MbR-No4X8"")",11,,skip_script
map,92,,35,EV035,1,0,101,show_text,"Mi hermana se cree que puede ganar, lo que no sabe es que Zangoose es mucho mejor que Seviper.",11,"Adikku berpikir dia bisa menang, yang dia tidak tahu adalah Zangoose jauh lebih baik daripada Seviper.",proofread_opening
map,92,,146,EV146,1,0,108,comment,noshadow,11,,skip_comment
map,92,,54,EV054,1,0,355,script,ChangeSpeed.new.pbChangeSpeed(0),11,,skip_script
map,92,,54,EV054,1,39,101,show_text,"\dxn[Yang Xiao]En principio tu próxima parada es Ciudad Cardenal, si quieres seguir retando a los líderes de gimnasio.",11,"\dxn[Yang Xiao]Pada prinsipnya perhentian Anda berikutnya adalah Ciudad Cardenal, jika Anda ingin terus menantang para pemimpin gym.",proofread_opening
map,92,,54,EV054,1,43,101,show_text,"\dxn[Yang Xiao]He oído que la Familia Real va para allá. Ten mucho cuidado, no son trigo limpio. Intenta no meterte mucho en medio.",11,"\dxn[Yang Xiao]Saya mendengar bahwa Keluarga Kerajaan akan pergi ke sana. Berhati-hatilah, ini bukan gandum bersih. Cobalah untuk tidak terlalu menghalangi.",proofread_opening
